#OTU ID	sample13	sample14	sample15
3d1442ebc69e47ea45950e5a5635293a	0	8	13
b3187eafdfcf3669da636c689e131293	0	5	0
145dc6c11fc1fdd2fcc7f7faf752c071	0	2	0
e409628f0a02722357e6fbb40d5eb8b7	0	27	34
3587c6abfc690be61e5fb03eb78a8368	57	54	30
9cdec620a44ed3ddc138d939083095d7	0	0	5
9b87bd86e97bc1326585f10d30568705	0	4	0
e85a9a023caedf20ad530a4eed00cdb2	0	0	2
98b02661c3f341a082fd655500cfd9a3	0	5	0
129cce36e27b2d42041803afa8a61694	3	0	0
8a48e16daffa2cf6c624e813ffcd223e	0	2	0
2de98ea0f1c1f231598883ca916e6034	0	6	0
bf2577dec355b1b1e559172a80b6ca13	0	0	8
27c0d0119deabee1dd692399c5509fd9	0	5	0
382de63829dcc27e8723fada1b569120	0	0	3
32a49a76d44901bbae6038751885c19c	13	19	0
2671eeb628d759575a973bffef9cd5a5	3	0	0
9858c99d71a6092c9a3605f22d2e4009	0	6	0
e155883561874e5226c347146b69a356	0	0	9
48f1fa46826a319e0d04bb080cd89a75	0	8	0
01e87882b59eb3142113187c216bd737	14	10	0
6c83a2cf5083f1c4e88bc54f9bf54e96	0	30	0
13d4c8ddc48e135a8ffb0a8d0a495fc5	0	0	11
8fb90298eaf809f054dfb0546c63dcd8	65	92	74
8087814d0e0f1f9f701268f57c5a544b	0	0	14
aa9f1864cc277803cfb2d6a4d60f1d27	0	9	0
7bc0350f1797871b63949b141e6338b1	0	0	13
9440c0b3ca91cb3f9ceef3e49d5b0eb3	8	0	0
9dc478348145b36ace57bade0139c5de	10	0	11
6d980ebd622a901e666a1ef2f6d46f1d	0	0	17
7b1875383e6411f8639e1a881bb53f26	0	2	0
1f2b04702e5efca57070e70595815211	0	0	2
464c964eaaf6ee8bd81f638e1b60b95e	0	9	0
052996cf4de6a0fb65fe12fcdc96f7dc	0	0	5
3f6dcdf243b92b93480268bd0463c10d	29	39	25
05a2fe74bff36a708fb6ef8ff27b7018	7	0	0
17e31d2950ce6f593c6b66b519b2a017	0	0	19
0918bfd5b78542e754f0663fdb2c95c5	0	28	0
d5f8ad802d84d2b5a250f9c2a456a9f0	24	15	18
463d8484356aa404a935219e8fa468e2	0	0	10
54b0c6285f68bfbed19d9b367f169c13	0	4	13
baf1b8ec1fc1645c331b4d1ebdc0fa64	0	14	0
8034a6e499f5dbd9732af9fbad7d6777	4	0	0
2a2ffd9d33e1df8e1b06a7656b4d07da	0	0	9
60bd5ab8ee222b6da19c56a88f3767d8	0	8	0
43c651aefbb563dd58f85edcc56e77d8	0	4	0
f7825329aa892524735ae9b938ba355e	0	5	0
5e04e4905bc607faba22e1f8a2686774	0	15	0
e860ebd67e435a0affc8483c65267b32	14	24	17
7f7c988280e830d488ab95d84bcba0a2	29	56	0
30e74a6161e80402dd47e8e846fea12f	44	73	34
cd3ded1adf7568ccf9defa34bf261edd	0	0	14
b6845225481b0e4640fc5514868151c1	6	0	0
407f66dafa0236b941af520320275e1a	0	0	7
584d3ffedb1348c170049ff3d4f5e08c	18	30	0
85e9c7b0caff3048a65ecbcc35e72b29	0	0	22
cfaef90a523d6090e83b3e834d122c08	0	0	8
2cffd295cc74e054a1a71da09cd056c9	41	39	51
b60f80b7fe74308db11910d360007fdb	0	0	14
3a3f033b4b261fd8fb0e43c63d05caf1	0	12	0
a69de27254bcc30bd97601e960db0afc	0	4	0
214c072c6d85b102bee7e2d838c686ba	4	0	0
7db7d4dee5fdcc5063d7e48e2916c6a3	8	0	0
9fb5ceb10a5656cb3aab2000048c18cd	0	0	23
5507894904219ec53e2245d014f3aada	0	0	4
64c633f1ac80db2953ea46c89378e7e9	0	0	5
78036a0fad42c93c97f52d1384560758	0	3	0
b8af8af665548371d64b9eadb544c010	0	3	0
2a960510ae620eae1bb180fa772240de	0	2	0
3de6b4d2ff885dd9bb93b8c6b3bc0f59	0	0	3
90e102587a013f288740825bef9055eb	2	0	0
af69a3a45bb4524a849981a224ce9ec2	0	4	0
50fcc7fd80fbb873046b3227013dc359	0	10	11
fcd254e8f93e3ac81f612e768899f97c	0	26	0
c39e15de7f8295ecfed0969cd53b2126	42	70	51
1446519c865f7b2a5b0538de959d62ee	0	39	0
9549b63f91256b6757fef7384cf2ee9e	56	99	73
8aaaa8d82e84f0578c2ed71c52346da9	93	93	87
c1decbb97dbc1dd10976f8df63439c0d	0	35	59
dcd7f5b690c171cb0c14c5f0b5502443	0	23	0
60fb84db34908c3364a98a9c2c8b2b57	12	0	0
8910967cceeb0bf7df823a8bdfa183d6	0	15	0
0ecf856fdaae0e222e4148b5c2156867	0	6	0
eb2f71a107bf6ed7146ab4f3dbed28a5	0	0	27
fca1f53ae2bf2fd6ff62f69b5559f01f	0	3	0
115c5aa6767206259fc870788e82639b	0	3	0
87b2b4b627f60d9a4caa99cb0c272da8	0	0	5
cf30812fb90948e36414ed5c24af78c4	0	2	0
37b46fe949f259f57ac7deb0460fa011	0	0	6
664585d4d7fd2ee690e36ec4219f6485	10	0	0
cfd89164e7a17906f5afcd40c967b346	0	0	6
7078a50f34a48b22213cb9f7ba28b267	0	0	3
